,user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month,score
10005,4481,46,0,0,2,0,0,13057,153680,0,1,0,5,2392725,0,1,10,1,15489,2019,2,0.151053310356306
10006,4481,46,0,0,2,0,0,13057,153680,0,1,0,5,2392725,0,2,5,2,15490,2017,10,0.560681469116203
10007,4481,46,0,0,2,0,0,13057,153680,0,1,0,5,2392725,1,0,5,0,15491,2018,8,0.753622862172717
10008,4482,34,1,1,1,2,0,7599,73440,0,0,2,1,1303276,0,2,1,2,15492,2018,2,0.7160728046055443
10009,4482,34,1,1,1,2,0,7599,73440,0,0,2,1,1303276,1,2,5,2,15493,2016,8,0.5858749891439581
10010,4482,34,1,1,1,2,0,7599,73440,0,0,2,1,1303276,0,1,5,1,15494,2017,5,0.1602416494815694
10011,4484,54,0,0,0,1,1,16509,182774,2,1,2,0,1022637,1,2,1,2,15495,2018,4,0.5361942607460459
10012,4484,54,0,0,0,1,1,16509,182774,2,1,2,0,1022637,0,0,1,0,15496,2017,5,0.9158329992628972
10013,4484,54,0,0,0,1,1,16509,182774,2,1,2,0,1022637,0,1,20,1,15497,2019,8,0.6964545530101649
10014,4485,38,0,0,0,0,1,9280,69406,0,0,1,0,684267,0,2,5,2,15498,2017,7,0.7970692430715782
10015,4486,46,0,0,1,0,0,13432,135696,2,1,0,0,4176350,2,2,10,2,15499,2017,8,0.0
10016,4486,46,0,0,1,0,0,13432,135696,2,1,0,0,4176350,0,2,10,2,15500,2016,11,0.5459677322820173
10017,4486,46,0,0,1,0,0,13432,135696,2,1,0,0,4176350,0,0,10,0,15501,2018,12,0.6863191213753329
10018,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,1,0,10,0,15502,2015,8,1.0
10019,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,1,0,30,0,15503,2019,2,0.5549833324715794
10020,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,0,0,30,0,15504,2016,12,0.8320490026997525
10021,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,1,0,10,0,15505,2017,12,0.1697998179052831
10022,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,0,2,30,2,15506,2019,9,1.0
10023,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,0,2,10,2,15507,2017,8,0.7784375462965631
10024,4487,43,0,0,1,0,0,11983,119252,1,1,0,0,92048,2,1,30,1,15508,2017,5,0.7511606863662513
10025,4488,38,1,0,0,1,0,9175,61067,2,0,0,1,886023,0,0,30,0,15509,2018,8,0.5906925761459559
10026,4488,38,1,0,0,1,0,9175,61067,2,0,0,1,886023,0,2,5,2,15510,2016,12,0.0252266145704957
10027,4489,38,0,0,2,0,0,10974,85488,4,0,0,0,2341308,0,1,5,1,15511,2017,8,0.8039407990832304
10028,4489,38,0,0,2,0,0,10974,85488,4,0,0,0,2341308,0,0,20,0,15512,2017,8,1.0
10029,4489,38,0,0,2,0,0,10974,85488,4,0,0,0,2341308,2,2,30,2,15513,2018,1,0.7495354543026481
10030,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,1,0,5,0,15514,2018,9,0.1220427838328984
10031,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,1,0,20,0,15515,2015,2,0.7578260295585033
10032,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,0,1,5,1,15516,2018,3,0.5580069394947806
10033,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,1,0,1,0,15517,2015,4,0.7865513575524561
10034,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,1,2,30,2,15518,2017,8,0.755597000207439
10035,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,1,0,1,0,15519,2017,9,1.0
10036,4490,32,1,0,0,1,1,7865,91020,1,0,1,4,1352934,0,2,10,2,15520,2016,9,0.8561945878178605
10037,4491,42,1,0,0,0,0,11246,91788,1,1,1,0,1082319,1,0,5,0,15521,2018,1,0.0
10038,4491,42,1,0,0,0,0,11246,91788,1,1,1,0,1082319,1,1,10,1,15522,2019,7,0.793068259189583
10039,4491,42,1,0,0,0,0,11246,91788,1,1,1,0,1082319,0,0,10,0,15523,2019,3,0.0330833203299344
10040,4492,43,0,0,0,0,0,12253,112780,0,1,0,2,4804052,0,2,10,2,15524,2016,7,0.9589544381350936
10041,4492,43,0,0,0,0,0,12253,112780,0,1,0,2,4804052,0,0,30,0,15525,2018,4,0.7314904808084345
10042,4492,43,0,0,0,0,0,12253,112780,0,1,0,2,4804052,1,2,10,2,15526,2015,2,0.2747953914671272
10043,4494,52,0,0,2,1,0,14699,130098,0,1,0,1,3532326,2,0,1,0,15527,2018,5,0.7723279215576587
10044,4494,52,0,0,2,1,0,14699,130098,0,1,0,1,3532326,0,0,30,0,15528,2016,2,0.2616863930841883
10045,4494,52,0,0,2,1,0,14699,130098,0,1,0,1,3532326,0,2,30,2,15529,2018,8,0.2304274282617683
10046,4495,35,1,1,0,0,1,8360,60028,3,0,0,0,1548204,2,2,10,2,15530,2015,7,0.0
10047,4495,35,1,1,0,0,1,8360,60028,3,0,0,0,1548204,0,0,30,0,15531,2018,2,0.2675721630219692
10048,4495,35,1,1,0,0,1,8360,60028,3,0,0,0,1548204,0,2,10,2,15532,2018,11,0.2262865880592043
10049,4495,35,1,1,0,0,1,8360,60028,3,0,0,0,1548204,2,0,10,0,15533,2018,11,0.0686456749042585
10050,4496,45,1,1,1,0,0,12780,112419,5,1,1,0,4759800,0,1,20,1,15534,2017,8,0.5114545326659092
10051,4496,45,1,1,1,0,0,12780,112419,5,1,1,0,4759800,0,1,10,1,15535,2018,5,0.6077216177519342
10052,4496,45,1,1,1,0,0,12780,112419,5,1,1,0,4759800,0,1,10,1,15536,2015,8,0.7550842756858709
10053,4497,35,1,0,0,1,0,7345,57058,2,0,0,0,1166970,1,1,5,1,15537,2016,8,0.5863941457222617
10054,4497,35,1,0,0,1,0,7345,57058,2,0,0,0,1166970,0,2,5,2,15538,2016,5,0.6468357610300215
10055,4497,35,1,0,0,1,0,7345,57058,2,0,0,0,1166970,1,2,10,2,15539,2017,7,0.7724388102264133
10056,4497,35,1,0,0,1,0,7345,57058,2,0,0,0,1166970,2,2,5,2,15540,2019,2,0.2949672937599231
10057,4498,41,0,0,0,2,0,10596,136593,0,1,0,0,1376780,0,2,30,2,15541,2016,2,0.7072015074780583
10058,4499,34,0,0,1,2,0,8418,95474,0,0,0,1,1020370,2,2,1,2,15542,2017,5,0.5839179752794378
10059,4500,27,1,0,0,0,0,5545,52298,0,0,1,0,505962,0,2,5,2,15543,2018,3,0.9339455991374248
10060,4500,27,1,0,0,0,0,5545,52298,0,0,1,0,505962,1,0,1,0,15544,2019,2,0.8765144485092007
10061,4500,27,1,0,0,0,0,5545,52298,0,0,1,0,505962,0,1,20,1,15545,2017,8,0.6937925166279604
10062,4500,27,1,0,0,0,0,5545,52298,0,0,1,0,505962,2,0,10,0,15546,2017,9,0.6367668971099547
10063,4500,27,1,0,0,0,0,5545,52298,0,0,1,0,505962,2,1,10,1,15547,2017,11,0.8885103505623033
10064,4501,28,1,1,0,0,0,5564,61026,0,0,0,0,379554,0,2,5,2,15548,2016,8,0.0759485011663784
10065,4502,32,0,1,0,0,0,6233,52990,0,0,2,1,1737472,2,2,10,2,15549,2015,5,0.756994698306819
10066,4502,32,0,1,0,0,0,6233,52990,0,0,2,1,1737472,1,0,5,0,15550,2018,9,0.9396644449035536
10067,4502,32,0,1,0,0,0,6233,52990,0,0,2,1,1737472,1,2,5,2,15551,2015,5,0.6018828128960716
10068,4502,32,0,1,0,0,0,6233,52990,0,0,2,1,1737472,0,1,30,1,15552,2019,9,0.9306774522815766
10069,4502,32,0,1,0,0,0,6233,52990,0,0,2,1,1737472,1,0,1,0,15553,2017,12,0.9879321098731008
10070,4503,34,1,0,0,1,0,8697,96790,0,0,0,2,1241240,1,2,5,2,15554,2017,3,0.7743643913289119
10071,4503,34,1,0,0,1,0,8697,96790,0,0,0,2,1241240,0,2,10,2,15555,2018,8,0.5559391613339877
10072,4504,34,0,0,0,2,1,8572,84141,1,0,0,0,1442324,0,2,5,2,15556,2016,11,0.6650771352144161
10073,4506,32,1,0,0,0,0,7917,54885,0,0,2,3,673750,2,0,5,0,15558,2016,4,0.6309406848753177
10074,4506,32,1,0,0,0,0,7917,54885,0,0,2,3,673750,1,2,1,2,15559,2018,12,0.1807950427176332
10075,4507,39,1,0,2,2,0,9503,126183,1,0,0,0,2274984,1,2,10,2,15560,2017,7,1.0
10076,4507,39,1,0,2,2,0,9503,126183,1,0,0,0,2274984,0,1,1,1,15561,2019,3,0.2008006541113093
10077,4507,39,1,0,2,2,0,9503,126183,1,0,0,0,2274984,1,1,5,1,15562,2017,6,0.2160422081315295
10078,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,0,2,10,2,15563,2016,9,0.0
10079,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,0,2,20,2,15564,2017,1,0.5840711627950428
10080,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,1,0,10,0,15565,2018,3,0.0791124684500249
10081,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,1,1,5,1,15566,2019,6,0.6232321867334188
10082,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,1,2,30,2,15567,2019,2,0.1055425396005153
10083,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,0,2,30,2,15568,2017,11,0.2831838062698306
10084,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,1,1,10,1,15569,2017,9,0.5433880447519155
10085,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,0,2,30,2,15570,2019,8,0.7667245953203838
10086,4508,45,1,0,2,0,0,12147,164106,2,1,0,0,1340592,0,2,1,2,15571,2018,8,0.5813992050289873
10087,4510,32,0,0,2,0,0,7507,70594,0,0,0,0,114411,0,1,1,1,15572,2019,7,0.6693006847533003
10088,4510,32,0,0,2,0,0,7507,70594,0,0,0,0,114411,0,1,10,1,15573,2017,3,0.5279698271741092
10089,4510,32,0,0,2,0,0,7507,70594,0,0,0,0,114411,0,2,30,2,15574,2018,2,0.7670462709754963
10090,4510,32,0,0,2,0,0,7507,70594,0,0,0,0,114411,1,1,10,1,15575,2019,8,0.7095145516709374
10091,4510,32,0,0,2,0,0,7507,70594,0,0,0,0,114411,2,1,30,1,15576,2019,2,0.1795520349092703
10092,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,0,2,10,2,15577,2017,1,0.0271244680409263
10093,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,0,0,5,0,15578,2019,10,0.6792065791957252
10094,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,0,2,20,2,15579,2019,3,0.2944318616089629
10095,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,0,2,20,2,15580,2017,9,0.0970781545605168
10096,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,1,0,10,0,15581,2018,2,0.1259096470221442
10097,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,1,0,1,0,15582,2017,4,1.0
10098,4511,23,1,0,0,1,0,3575,35469,1,0,1,2,110086,2,2,10,2,15583,2018,12,0.6374996632478734
10099,4512,47,1,0,0,0,0,12822,147040,0,1,2,0,5739214,1,2,1,2,15584,2018,2,0.0
10100,4512,47,1,0,0,0,0,12822,147040,0,1,2,0,5739214,0,0,1,0,15585,2019,12,0.6432702514880586
10101,4513,41,1,1,2,0,0,10680,27672,1,1,0,4,1713520,0,1,30,1,15586,2018,8,0.8069317485629808
10102,4513,41,1,1,2,0,0,10680,27672,1,1,0,4,1713520,1,2,10,2,15587,2018,4,0.0
10103,4514,46,1,0,0,0,0,13282,141189,2,1,1,0,302850,1,0,10,0,15588,2018,6,0.6101273523749418
10104,4514,46,1,0,0,0,0,13282,141189,2,1,1,0,302850,1,1,20,1,15589,2016,7,0.5517708432888591
10105,4514,46,1,0,0,0,0,13282,141189,2,1,1,0,302850,1,0,30,0,15590,2019,9,0.2831842188135078
10106,4516,39,0,1,2,0,0,9951,125356,0,0,0,0,3089574,2,1,5,1,15591,2018,5,0.0701550683020743
10107,4516,39,0,1,2,0,0,9951,125356,0,0,0,0,3089574,0,2,5,2,15592,2017,2,0.5661458947019273
10108,4516,39,0,1,2,0,0,9951,125356,0,0,0,0,3089574,0,2,5,2,15593,2018,2,0.5165315028990509
10109,4516,39,0,1,2,0,0,9951,125356,0,0,0,0,3089574,0,2,10,2,15594,2017,3,0.6176050049861149
10110,4517,50,0,1,1,0,0,14997,146233,0,1,0,0,1879490,0,2,10,2,15595,2018,6,0.7358877274095083
10111,4517,50,0,1,1,0,0,14997,146233,0,1,0,0,1879490,0,1,10,1,15596,2016,1,0.7500591931715576
10112,4518,43,0,0,1,0,0,11909,125574,0,1,0,0,2125090,0,2,1,2,15597,2015,3,0.5492832401288369
10113,4518,43,0,0,1,0,0,11909,125574,0,1,0,0,2125090,0,0,10,0,15598,2018,6,0.5327709556958345
10114,4519,30,1,0,0,0,1,6569,102460,0,0,1,0,44604,2,2,1,2,15599,2018,2,0.6631982631938456
10115,4519,30,1,0,0,0,1,6569,102460,0,0,1,0,44604,0,2,5,2,15600,2018,3,0.5934044998833035
10116,4521,38,0,1,1,1,1,9425,137818,0,0,1,0,1237940,2,2,30,2,15601,2019,2,0.5523194817176059
10117,4521,38,0,1,1,1,1,9425,137818,0,0,1,0,1237940,2,2,1,2,15602,2016,2,0.2585855953455586
10118,4521,38,0,1,1,1,1,9425,137818,0,0,1,0,1237940,2,2,20,2,15603,2017,2,0.5500003504250562
10119,4521,38,0,1,1,1,1,9425,137818,0,0,1,0,1237940,0,2,1,2,15604,2017,8,0.1507031642499334
10120,4522,43,0,1,2,0,0,12177,131060,1,1,0,3,4563878,0,0,10,0,15605,2019,8,1.0
10121,4522,43,0,1,2,0,0,12177,131060,1,1,0,3,4563878,0,0,1,0,15606,2016,12,0.6361618267530501
10122,4522,43,0,1,2,0,0,12177,131060,1,1,0,3,4563878,0,2,20,2,15607,2017,2,0.5211570045952025
10123,4522,43,0,1,2,0,0,12177,131060,1,1,0,3,4563878,1,2,30,2,15608,2018,12,0.6075174128438112
10124,4523,44,0,0,0,1,0,12739,172045,2,1,1,2,3085772,0,2,5,2,15609,2016,9,0.5005902827403126
10125,4523,44,0,0,0,1,0,12739,172045,2,1,1,2,3085772,0,0,10,0,15610,2017,7,0.7176308941785288
10126,4523,44,0,0,0,1,0,12739,172045,2,1,1,2,3085772,0,0,5,0,15611,2018,12,0.572923607219516
10127,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,0,2,10,2,15612,2017,3,0.5208036206905815
10128,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,0,0,1,0,15613,2018,10,0.6660336438130874
10129,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,2,2,10,2,15614,2016,10,0.5446631570985406
10130,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,0,0,30,0,15615,2017,5,0.2231023323885692
10131,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,1,1,30,1,15616,2016,2,0.5741465350477658
10132,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,1,1,20,1,15617,2018,8,0.2627489891520381
10133,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,0,2,5,2,15618,2017,2,0.5763516900022171
10134,4524,29,1,0,0,0,0,6192,55744,0,0,1,0,179672,1,2,5,2,15619,2016,3,0.6932465945641547
10135,4525,38,1,1,0,0,0,10071,76170,3,0,1,1,4937752,0,0,1,0,15620,2019,9,0.5308037752497365
10136,4526,37,0,0,0,1,0,8609,113434,0,0,0,0,2394464,2,0,30,0,15621,2016,9,0.0
10137,4526,37,0,0,0,1,0,8609,113434,0,0,0,0,2394464,0,2,10,2,15622,2018,3,0.2865279956839936
10138,4526,37,0,0,0,1,0,8609,113434,0,0,0,0,2394464,2,1,30,1,15623,2017,8,0.280057659989107
10139,4527,38,1,0,0,1,0,9378,113523,0,0,0,3,1261587,1,1,20,1,15624,2017,7,0.7638121353878632
10140,4527,38,1,0,0,1,0,9378,113523,0,0,0,3,1261587,0,2,10,2,15625,2019,9,0.1122238041319357
10141,4527,38,1,0,0,1,0,9378,113523,0,0,0,3,1261587,0,1,30,1,15626,2015,12,0.6720019818065164
10142,4528,42,1,1,0,2,0,10115,122595,2,1,0,0,1709043,0,2,1,2,15627,2019,2,0.1484597959118
10143,4528,42,1,1,0,2,0,10115,122595,2,1,0,0,1709043,1,0,30,0,15628,2017,5,0.6725932576454171
10144,4528,42,1,1,0,2,0,10115,122595,2,1,0,0,1709043,1,2,30,2,15629,2019,10,0.2887249380184086
10145,4529,29,1,0,0,0,0,5959,59005,0,0,1,2,380000,0,2,5,2,15630,2016,3,0.5272914016198977
10146,4529,29,1,0,0,0,0,5959,59005,0,0,1,2,380000,2,2,5,2,15631,2017,2,0.647951521270558
10147,4530,39,0,0,0,0,0,9870,147550,2,0,0,0,4013136,1,0,10,0,15632,2019,8,0.0
10148,4530,39,0,0,0,0,0,9870,147550,2,0,0,0,4013136,0,1,10,1,15633,2019,2,0.9519405009209128
10149,4531,46,0,0,1,0,0,12283,162758,0,1,2,0,5973475,0,0,5,0,15634,2015,3,0.6731855208360144
10150,4531,46,0,0,1,0,0,12283,162758,0,1,2,0,5973475,1,0,10,0,15635,2017,2,0.7807089054380858
10151,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,0,2,1,2,15636,2019,10,0.6054492443190594
10152,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,1,2,30,2,15637,2017,10,0.6881214378953542
10153,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,1,1,5,1,15638,2019,2,0.2907323693996096
10154,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,0,0,10,0,15639,2019,6,0.1072794153748401
10155,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,0,0,10,0,15640,2018,9,0.6035668001258371
10156,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,0,0,10,0,15641,2016,1,0.1363236966092253
10157,4533,46,1,0,0,2,0,12860,98163,2,1,0,3,3663900,0,2,1,2,15642,2017,10,0.7940172635676696
10158,4535,41,0,0,0,2,0,11078,60965,0,1,0,0,1812440,0,1,30,1,15643,2019,11,0.766783858546313
10159,4535,41,0,0,0,2,0,11078,60965,0,1,0,0,1812440,0,2,5,2,15644,2018,5,0.5165229447600949
10160,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,0,1,5,1,15645,2019,4,0.6310311687300673
10161,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,0,1,1,1,15646,2019,5,0.5762195124364223
10162,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,0,0,5,0,15647,2018,6,0.2480085936916184
10163,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,0,0,30,0,15648,2015,2,0.6556066566365295
10164,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,0,2,30,2,15649,2016,7,0.9066684910923964
10165,4536,45,1,0,0,1,0,12295,75510,0,1,1,0,2880960,1,2,1,2,15650,2017,12,0.5246363629271356
10166,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,0,2,10,2,15658,2017,2,0.9087606691991644
10167,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,0,2,10,2,15659,2018,7,0.6289325187640183
10168,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,1,1,10,1,15660,2018,1,0.6879557725672703
10169,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,0,0,5,0,15661,2018,8,0.1799554967020996
10170,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,2,2,30,2,15662,2018,2,0.7514423612585837
10171,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,0,0,10,0,15663,2018,6,1.0
10172,4539,33,1,0,1,0,0,8374,53223,0,0,1,0,1163364,0,0,5,0,15664,2015,8,0.6244303013470579
10173,4540,34,0,0,0,0,0,8324,73941,0,0,0,0,817310,0,0,10,0,15665,2018,9,0.729327350840578
10174,4540,34,0,0,0,0,0,8324,73941,0,0,0,0,817310,0,0,20,0,15666,2018,5,0.2850978916024638
10175,4540,34,0,0,0,0,0,8324,73941,0,0,0,0,817310,0,0,1,0,15667,2018,8,0.6338706281396896
10176,4541,21,0,0,1,1,0,2576,33422,1,0,1,2,0,0,1,30,1,15668,2018,1,0.5311155558933824
10177,4541,21,0,0,1,1,0,2576,33422,1,0,1,2,0,2,1,10,1,15669,2016,8,0.0
10178,4541,21,0,0,1,1,0,2576,33422,1,0,1,2,0,0,2,10,2,15670,2017,3,0.6745739444576905
10179,4541,21,0,0,1,1,0,2576,33422,1,0,1,2,0,0,0,5,0,15671,2018,9,0.5649366070235926
10180,4541,21,0,0,1,1,0,2576,33422,1,0,1,2,0,0,0,1,0,15672,2019,6,0.6944679109366949
10181,4542,38,0,0,0,0,0,9423,84783,0,0,0,0,2627010,1,1,30,1,15673,2016,6,0.8739981930144023
10182,4542,38,0,0,0,0,0,9423,84783,0,0,0,0,2627010,1,2,20,2,15674,2018,9,0.1035387979489784
10183,4542,38,0,0,0,0,0,9423,84783,0,0,0,0,2627010,2,0,5,0,15675,2019,12,0.2486388417642291
10184,4542,38,0,0,0,0,0,9423,84783,0,0,0,0,2627010,0,1,10,1,15676,2016,9,0.7863615101541461
10185,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,0,0,5,0,15677,2018,3,0.5114025875695698
10186,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,1,0,10,0,15678,2018,12,0.1246027670842018
10187,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,0,0,10,0,15679,2018,8,0.2556359608891566
10188,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,0,0,1,0,15680,2016,2,0.6154287611411452
10189,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,0,2,10,2,15681,2017,8,0.6079307407311847
10190,4543,45,1,0,0,0,0,12159,73991,1,1,2,1,2280984,0,0,1,0,15682,2017,8,0.9111532644389424
10191,4544,21,0,0,0,0,1,2534,20535,1,0,1,0,0,1,0,5,0,15683,2019,11,0.7414064380612133
10192,4544,21,0,0,0,0,1,2534,20535,1,0,1,0,0,2,0,30,0,15684,2018,8,0.6165520979721841
10193,4544,21,0,0,0,0,1,2534,20535,1,0,1,0,0,2,0,1,0,15685,2015,3,0.5684545321301705
10194,4545,39,0,1,0,0,1,8769,59677,0,0,0,2,2203236,0,0,5,0,15686,2017,4,0.6529326345447611
10195,4545,39,0,1,0,0,1,8769,59677,0,0,0,2,2203236,1,0,5,0,15687,2017,2,0.6172990471913601
10196,4545,39,0,1,0,0,1,8769,59677,0,0,0,2,2203236,1,0,10,0,15688,2019,10,0.1658996841085371
10197,4546,41,1,0,0,0,0,9865,64095,2,1,1,0,3396580,1,1,30,1,15689,2015,3,0.7550978271603376
10198,4546,41,1,0,0,0,0,9865,64095,2,1,1,0,3396580,1,0,10,0,15690,2019,3,0.0328338424719251
10199,4547,45,1,0,1,2,0,12522,122981,5,1,1,0,923040,0,0,30,0,15691,2016,6,0.5308098424941501
10200,4548,34,1,1,2,0,1,7801,117889,2,0,0,0,1270880,2,0,5,0,15692,2019,6,0.6595103152217742
10201,4548,34,1,1,2,0,1,7801,117889,2,0,0,0,1270880,1,2,5,2,15693,2016,6,0.1585493612865505
10202,4549,35,1,0,1,1,0,8222,57522,3,0,0,0,1488298,0,1,30,1,15694,2017,2,0.836634533500916
10203,4549,35,1,0,1,1,0,8222,57522,3,0,0,0,1488298,0,0,10,0,15695,2017,10,0.2761486441260012
10204,4550,38,1,0,1,0,0,9591,47271,1,0,0,0,1975434,0,2,1,2,15696,2018,6,1.0
10205,4550,38,1,0,1,0,0,9591,47271,1,0,0,0,1975434,1,1,10,1,15697,2015,2,0.894136802751549
10206,4550,38,1,0,1,0,0,9591,47271,1,0,0,0,1975434,2,1,5,1,15698,2019,9,0.1475082179950738
10207,4550,38,1,0,1,0,0,9591,47271,1,0,0,0,1975434,0,2,10,2,15699,2018,2,0.7016539388064171
10208,4551,32,1,0,0,0,1,7073,109457,3,0,1,1,1512940,0,2,5,2,15700,2017,1,0.0682907717134709
10209,4551,32,1,0,0,0,1,7073,109457,3,0,1,1,1512940,0,0,30,0,15701,2016,8,0.7272173344448705
10210,4551,32,1,0,0,0,1,7073,109457,3,0,1,1,1512940,0,2,1,2,15702,2018,9,0.5175301766792983
10211,4551,32,1,0,0,0,1,7073,109457,3,0,1,1,1512940,0,2,1,2,15703,2018,7,0.2288847045935284
10212,4551,32,1,0,0,0,1,7073,109457,3,0,1,1,1512940,0,2,20,2,15704,2017,8,0.578728654023851
10213,4552,49,1,1,2,0,1,14187,167402,1,1,1,0,2888676,1,2,5,2,15705,2018,8,0.872470117966025
10214,4552,49,1,1,2,0,1,14187,167402,1,1,1,0,2888676,0,2,5,2,15706,2018,8,0.7076513106061427
10215,4552,49,1,1,2,0,1,14187,167402,1,1,1,0,2888676,2,1,30,1,15707,2018,2,0.502028623867329
10216,4553,46,1,0,0,0,0,12743,102576,3,1,1,0,3264425,0,0,10,0,15708,2019,10,0.6197454176472681
10217,4553,46,1,0,0,0,0,12743,102576,3,1,1,0,3264425,1,0,30,0,15709,2019,8,0.8320952747154161
10218,4553,46,1,0,0,0,0,12743,102576,3,1,1,0,3264425,1,0,10,0,15710,2016,3,0.1311720522429597
10219,4554,36,1,0,0,0,1,9102,128947,0,0,0,0,1864245,0,2,5,2,15711,2018,2,0.5905183671307996
10220,4554,36,1,0,0,0,1,9102,128947,0,0,0,0,1864245,1,0,30,0,15712,2018,12,0.737797057213385
10221,4554,36,1,0,0,0,1,9102,128947,0,0,0,0,1864245,0,2,10,2,15713,2019,8,0.2854470903236071
10222,4554,36,1,0,0,0,1,9102,128947,0,0,0,0,1864245,0,2,30,2,15714,2015,9,0.6104473561859685
10223,4555,31,0,0,0,0,0,7019,59884,1,0,1,1,750050,1,0,1,0,15715,2019,8,0.5736824236956208
10224,4555,31,0,0,0,0,0,7019,59884,1,0,1,1,750050,0,2,20,2,15716,2018,11,0.6390098052792611
10225,4555,31,0,0,0,0,0,7019,59884,1,0,1,1,750050,2,0,10,0,15717,2015,12,0.6363291301418752
10226,4555,31,0,0,0,0,0,7019,59884,1,0,1,1,750050,2,1,1,1,15718,2018,1,0.6041948267946394
10227,4555,31,0,0,0,0,0,7019,59884,1,0,1,1,750050,1,0,10,0,15719,2018,12,0.2031704934294867
10228,4556,38,0,0,0,2,0,10470,108943,0,0,0,0,1200999,0,2,30,2,15720,2019,11,0.6102318294220687
10229,4556,38,0,0,0,2,0,10470,108943,0,0,0,0,1200999,0,2,10,2,15721,2015,8,0.9518246373399576
10230,4556,38,0,0,0,2,0,10470,108943,0,0,0,0,1200999,0,0,5,0,15722,2017,5,0.520345517312016
10231,4556,38,0,0,0,2,0,10470,108943,0,0,0,0,1200999,0,2,1,2,15723,2016,4,0.7510813321178036
10232,4557,45,0,0,0,0,0,12117,82477,0,1,1,2,2194008,1,0,5,0,15724,2017,9,0.618621928726345
10233,4557,45,0,0,0,0,0,12117,82477,0,1,1,2,2194008,1,2,20,2,15725,2019,6,0.7067319780735097
10234,4557,45,0,0,0,0,0,12117,82477,0,1,1,2,2194008,1,0,30,0,15726,2017,8,0.5271166819046206
